id,name,owner,capacity,storage,active_storage,dead_storage,volume,percent_storage,inflow,outflow,date
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,82.21,74.74,,0.98,2024-01-18
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9447.0,70.18,0.63,33.07,2024-01-18
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5493.0,57.76,0.81,14.0,2024-01-18
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,280.49,105.85,0.238,0.321,2024-01-18
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,100.59,74.2,,0.499,2024-01-18
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,375.89,72.29,,1.811,2024-01-18
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1661.6,83.92,,5.98,2024-01-18
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,169.0,53.74,,0.26,2024-01-18
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,103.38,66.7,,0.194,2024-01-18
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,82.0,58.16,,0.06,2024-01-18
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,145.0,52.73,0.13,0.03,2024-01-18
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.58,59.78,0.072,,2024-01-18
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,123.34,74.75,0.03,0.31,2024-01-18
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,119.69,72.98,0.05,0.8600000000000001,2024-01-18
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1885.3,77.55,0.92,6.06,2024-01-18
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1530.06,77.83,0.04,1.78,2024-01-18
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,688.4,71.71,,5.618,2024-01-18
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.59,44.12,,0.11,2024-01-18
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,92.72,31.01,,0.06,2024-01-18
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14533.33,81.9,5.18,11.58,2024-01-18
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7322.65,82.65,1.56,18.05,2024-01-18
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,153.76,68.64,,0.289,2024-01-18
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,117.86,28.06,,1.41,2024-01-18
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,75.48,64.51,,0.063,2024-01-18
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,149.29,91.17,,0.115,2024-01-18
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,229.28,77.72,,0.56,2024-01-18
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,230.13,78.01,,1.4,2024-01-18
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,168.0,42.97,,0.8,2024-01-18
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,404.21,56.93,0.41,1.33,2024-01-18
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4340.91,76.98,0.76,4.96,2024-01-18
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1196.65,82.28,6.16,6.02,2024-01-18
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,211.67,80.48,0.175,0.107,2024-01-19
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,89.39,84.16,0.93,1.34,2024-01-19
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,169.11,99.48,,0.68,2024-01-19
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,783.0,83.39,,5.18,2024-01-19
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,81.16,73.78,,1.05,2024-01-19
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9413.0,69.92,0.62,32.97,2024-01-19
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5479.0,57.61,0.87,14.04,2024-01-19
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,280.43,105.82,0.255,0.321,2024-01-19
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,100.01,73.77,,0.532,2024-01-19
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,373.5,71.83,,1.806,2024-01-19
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1653.39,83.5,,5.98,2024-01-19
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,169.0,53.74,,0.26,2024-01-19
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,103.16,66.56,0.018,0.176,2024-01-19
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,82.0,58.16,0.01,0.07,2024-01-19
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,144.0,52.36,,0.03,2024-01-19
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.42,59.65,,0.003,2024-01-19
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,122.98,74.53,0.03,0.31,2024-01-19
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,117.28,71.51,,1.06,2024-01-19
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1875.42,77.15,,6.08,2024-01-19
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1522.63,77.45,,2.1,2024-01-19
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,681.5,70.99,,5.617,2024-01-19
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.48,44.05,,0.11,2024-01-19
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,92.56,30.96,,0.06,2024-01-19
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14522.23,81.84,1.4,11.49,2024-01-19
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7301.76,82.41,,18.16,2024-01-19
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,153.17,68.38,,0.539,2024-01-19
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,116.0,27.62,,1.41,2024-01-19
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,75.17,64.25,0.1,0.062,2024-01-19
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,148.85,90.9,,0.115,2024-01-19
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,228.56,77.48,,0.56,2024-01-19
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,228.66,77.51,0.08,1.47,2024-01-19
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,167.0,42.71,,0.8,2024-01-19
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,403.19,56.79,0.42,1.33,2024-01-19
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4337.82,76.93,2.4,5.05,2024-01-19
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1197.63,82.35,7.16,6.04,2024-01-19
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,211.74,80.51,0.174,0.107,2024-01-20
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,89.11,83.89,0.93,1.2,2024-01-20
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,168.07,98.86,,0.76,2024-01-20
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,777.0,82.75,,5.18,2024-01-20
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,80.11,72.83,,1.05,2024-01-20
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9380.0,69.68,0.74,33.0,2024-01-20
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5469.0,57.51,4.79,13.99,2024-01-20
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,280.14,105.71,0.244,0.525,2024-01-20
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,99.27,73.22,,0.576,2024-01-20
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,371.16,71.38,,1.424,2024-01-20
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1645.2,83.09,,5.97,2024-01-20
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,168.0,53.42,,0.26,2024-01-20
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,103.06,66.49,,0.043,2024-01-20
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,82.0,58.16,0.02,0.09,2024-01-20
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,144.0,52.36,,0.12,2024-01-20
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.42,59.65,0.058,0.003,2024-01-20
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,122.62,74.32,0.03,0.31,2024-01-20
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,115.25,70.27,0.13,0.89,2024-01-20
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1868.85,76.88,1.23,6.32,2024-01-20
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1517.68,77.2,0.38,2.09,2024-01-20
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,674.6,70.27,,5.617,2024-01-20
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.37,43.98,,0.11,2024-01-20
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,92.4,30.9,,0.06,2024-01-20
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14514.84,81.8,2.08,8.47,2024-01-20
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7284.37,82.22,1.56,17.99,2024-01-20
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,151.84,67.79,,1.287,2024-01-20
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,114.96,27.37,,1.41,2024-01-20
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,75.0,64.1,,0.41,2024-01-20
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,148.42,90.64,,0.048,2024-01-20
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,227.84,77.23,,0.56,2024-01-20
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,227.19,77.01,0.01,1.4,2024-01-20
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,165.0,42.2,,0.8,2024-01-20
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,402.17,56.64,0.42,1.33,2024-01-20
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4334.74,76.87,2.46,5.11,2024-01-20
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1197.63,82.35,6.11,5.98,2024-01-20
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,211.81,80.53,0.095,0.959,2024-01-21
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,88.91,83.7,0.95,1.16,2024-01-21
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,167.14,98.32,,0.85,2024-01-21
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,771.0,82.11,,5.18,2024-01-21
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,79.06,71.87,,1.05,2024-01-21
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9347.0,69.43,0.88,33.0,2024-01-21
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5457.0,57.38,2.84,14.0,2024-01-21
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,279.64,105.53,0.21,0.709,2024-01-21
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,98.68,72.79,,0.585,2024-01-21
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,370.0,71.15,0.12,1.42,2024-01-21
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1637.01,82.68,,5.97,2024-01-21
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,168.0,53.42,,0.26,2024-01-21
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,103.06,66.49,0.059,,2024-01-21
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,82.0,58.16,0.02,0.09,2024-01-21
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,144.0,52.36,,0.12,2024-01-21
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.26,59.52,,0.003,2024-01-21
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,122.0,73.94,0.03,0.31,2024-01-21
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,113.0,68.9,,1.81,2024-01-21
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1862.0,76.59,1.01,6.06,2024-01-21
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1513.0,76.96,0.37,2.08,2024-01-21
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,668.0,69.58,,5.62,2024-01-21
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.37,43.98,,,2024-01-21
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,92.24,30.85,,0.06,2024-01-21
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14507.0,81.75,2.67,9.06,2024-01-21
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7267.0,82.02,1.59,18.01,2024-01-21
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,150.18,67.04,,1.613,2024-01-21
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,113.47,27.02,,1.41,2024-01-21
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,74.0,63.25,,0.42,2024-01-21
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,148.0,90.38,,0.47,2024-01-21
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,227.84,77.23,,0.56,2024-01-21
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,225.73,76.52,0.01,1.4,2024-01-21
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,164.0,41.94,,0.8,2024-01-21
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,401.0,56.48,0.75,1.3,2024-01-21
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4332.0,76.82,1.89,4.54,2024-01-21
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1199.0,82.44,5.63,4.01,2024-01-21
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,210.94,80.21,0.076,1.072,2024-01-22
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,88.7,83.51,0.95,1.15,2024-01-22
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,166.21,97.77,,0.85,2024-01-22
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,767.0,81.68,0.92,5.18,2024-01-22
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,78.01,70.92,,1.05,2024-01-22
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9311.0,69.17,,33.06,2024-01-22
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5443.0,57.23,0.87,14.0,2024-01-22
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,278.91,105.25,0.052,0.785,2024-01-22
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,97.8,72.14,,0.585,2024-01-22
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,367.23,70.62,,1.839,2024-01-22
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1631.56,82.4,1.88,5.96,2024-01-22
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,167.0,53.1,,0.26,2024-01-22
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,103.06,66.49,0.059,,2024-01-22
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,82.0,58.16,0.14,0.09,2024-01-22
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,143.0,52.0,,0.12,2024-01-22
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.26,59.52,0.066,0.003,2024-01-22
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,121.9,73.88,0.03,0.3,2024-01-22
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,111.12,67.76,0.03,0.81,2024-01-22
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1855.74,76.34,0.97,6.04,2024-01-22
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1507.83,76.7,0.41,2.11,2024-01-22
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,660.8,68.83,,5.618,2024-01-22
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.37,43.98,,,2024-01-22
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,92.08,30.8,,0.06,2024-01-22
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14503.76,81.73,6.67,9.36,2024-01-22
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7246.21,81.79,,18.1,2024-01-22
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,148.53,66.31,,1.605,2024-01-22
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,111.98,26.66,,1.41,2024-01-22
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,73.65,62.95,,0.062,2024-01-22
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,147.32,89.97,,,2024-01-22
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,226.4,76.75,,0.56,2024-01-22
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,224.02,75.94,,1.63,2024-01-22
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,163.0,41.69,,0.8,2024-01-22
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,400.82,56.45,0.76,1.33,2024-01-22
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4328.57,76.76,1.25,3.9,2024-01-22
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1199.61,82.48,4.64,4.0,2024-01-22
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,209.95,79.83,0.071,1.079,2024-01-23
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,88.7,83.51,0.96,0.96,2024-01-23
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,165.13,97.14,,0.85,2024-01-23
100107,เขื่อนแควน้อยบำรุงแดน,กรมชลประทาน,1080.0,939.0,896.0,43.0,762.0,81.15,,3.46,2024-01-23
100108,เขื่อนแม่มอก,กรมชลประทาน,110.0,110.0,94.1,15.9,76.96,69.96,,1.05,2024-01-23
200101,เขื่อนภูมิพล,การไฟฟ้า,13462.0,13462.0,9662.0,3800.0,9281.0,68.94,0.52,29.96,2024-01-23
200102,เขื่อนสิริกิติ์,การไฟฟ้า,10508.0,9510.0,6660.0,2850.0,5431.0,57.11,2.88,14.01,2024-01-23
200103,เขื่อนแม่งัดสมบูรณ์ชล,กรมชลประทาน,323.0,265.0,253.0,12.0,278.37,105.05,0.021,0.558,2024-01-23
100201,เขื่อนห้วยหลวง,กรมชลประทาน,135.57,135.57,128.98,6.59,97.07,71.6,,0.585,2024-01-23
100202,เขื่อนน้ำอูน,กรมชลประทาน,780.0,520.0,475.0,45.0,364.86,70.17,,1.835,2024-01-23
100206,เขื่อนลำปาว,กรมชลประทาน,2450.0,1980.0,1880.0,100.0,1626.11,82.13,1.88,6.03,2024-01-23
100207,เขื่อนลำตะคอง,กรมชลประทาน,445.0,314.49,291.79,22.7,167.0,53.1,,0.26,2024-01-23
100208,เขื่อนลำพระเพลิง,กรมชลประทาน,242.0,155.0,153.6,1.4,102.95,66.42,,,2024-01-23
100209,เขื่อนมูลบน,กรมชลประทาน,350.0,141.0,134.0,7.0,81.0,57.45,0.02,0.21,2024-01-23
100210,เขื่อนลำแซะ,กรมชลประทาน,325.0,275.0,268.0,7.0,143.0,52.0,,0.12,2024-01-23
100211,เขื่อนลำนางรอง,กรมชลประทาน,196.67,121.41,177.96,3.0,72.1,59.39,,0.003,2024-01-23
200203,เขื่อนน้ำพุง,การไฟฟ้า,200.0,165.0,157.0,8.0,121.54,73.66,0.04,0.31,2024-01-23
200204,เขื่อนจุฬาภรณ์,การไฟฟ้า,181.0,164.0,127.0,37.0,109.66,66.87,0.03,0.8600000000000001,2024-01-23
200205,เขื่อนอุบลรัตน์,การไฟฟ้า,2431.0,2431.0,1850.0,581.0,1845.95,75.93,,6.18,2024-01-23
200212,เขื่อนสิรินธร,การไฟฟ้า,1966.0,1966.0,1134.62,831.38,1500.46,76.32,,2.52,2024-01-23
100301,เขื่อนป่าสักชลสิทธิ์,กรมชลประทาน,960.0,960.0,957.0,3.0,653.9,68.11,,5.617,2024-01-23
100302,เขื่อนทับเสลา,กรมชลประทาน,190.0,160.0,143.0,17.0,70.37,43.98,,,2024-01-23
100303,เขื่อนกระเสียว,กรมชลประทาน,390.0,299.0,259.0,40.0,91.92,30.74,,0.06,2024-01-23
200401,เขื่อนศรีนครินทร์,การไฟฟ้า,18770.0,17745.0,7480.0,10265.0,14496.37,81.69,3.83,10.21,2024-01-23
200402,เขื่อนวชิราลงกรณ์,การไฟฟ้า,11000.0,8860.0,5848.0,3012.0,7225.44,81.55,,18.07,2024-01-23
100501,เขื่อนขุนด่านปราการชล,กรมชลประทาน,224.9,224.0,219.48,4.52,147.06,65.65,,1.432,2024-01-23
100502,เขื่อนคลองสียัด,กรมชลประทาน,450.0,420.0,390.0,30.0,110.49,26.31,,1.41,2024-01-23
100503,เขื่อนบางพระ,กรมชลประทาน,127.0,117.0,104.94,12.06,73.0,62.39,,0.41,2024-01-23
100504,เขื่อนหนองปลาไหล,กรมชลประทาน,205.85,163.75,150.25,13.5,149.51,91.31,2.302,,2024-01-23
100505,เขื่อนประแสร์,กรมชลประทาน,322.0,295.0,275.0,20.0,226.04,76.62,,0.2,2024-01-23
100514,เขื่อนนฤบดินทรจินดา,กรมชลประทาน,338.0,295.0,280.75,14.25,222.57,75.45,0.02,1.4,2024-01-23
100602,เขื่อนปราณบุรี,กรมชลประทาน,490.0,391.0,373.41,17.59,162.0,41.43,,0.8,2024-01-23
200601,เขื่อนแก่งกระจาน,กรมชลประทาน,900.0,710.0,645.0,65.0,399.81,56.31,0.43,1.34,2024-01-23
200603,เขื่อนรัชชประภา,การไฟฟ้า,6144.0,5638.84,4287.3,1351.54,4325.48,76.71,2.33,4.97,2024-01-23
200604,เขื่อนบางลาง,การไฟฟ้า,1590.0,1454.36,1178.08,276.28,1203.57,82.76,8.15,4.06,2024-01-23
100104,เขื่อนแม่กวงอุดมธารา,กรมชลประทาน,295.0,263.0,249.0,14.0,208.94,79.44,0.07,1.078,2024-01-24
100105,เขื่อนกิ่วลม,กรมชลประทาน,106.22,106.22,102.67,3.55,88.7,83.51,0.9,0.9,2024-01-24
100106,เขื่อนกิ่วคอหมา,กรมชลประทาน,208.6,170.0,163.8,6.2,164.19,96.58,,0.85,2024-01-24
